1,40.7140611,-73.9975944
2,40.7137811,-73.9980743
3,40.7602403,-73.9615093
4,40.763488,-73.9692158
5,40.7635824,-73.9694382
6,40.7096039,-74.0015481
7,40.7621859,-73.9661163
8,40.864219,-73.9326052
9,40.7209391,-73.9937464
10,40.7203048,-73.9939823
11,40.7200948,-73.9941321
12,40.7342008,-73.9748707
13,40.7298427,-74.0106787
14,40.7069636,-74.0135064
15,40.7071446,-74.0139447
16,40.7474146,-73.9762028
17,40.8646389,-73.9309931
18,40.7427908,-73.972473
19,40.8639056,-73.9314679
20,40.7089925,-74.0121348
21,40.7440672,-73.9877451
22,40.746618,-73.993813
23,40.7048817,-74.0164164
24,40.7478218,-73.9966452
25,40.7502203,-74.0023198
26,40.7523939,-74.0075669
27,40.710816,-73.983255
28,40.7113546,-73.9833037
29,40.7203782,-74.0059661
30,40.7204244,-74.0064195
31,40.7244231,-74.006055
32,40.7204501,-74.006671
33,40.7256907,-74.0058541
34,40.7250366,-74.0059578
35,40.738185,-73.974138
36,40.7200755,-74.0056591
37,40.7216185,-73.9934936
38,40.7207656,-74.0100069
39,40.7909541,-73.9491739
40,40.7903168,-73.9476849
41,40.7896375,-73.9460871
42,40.792347,-73.952522
43,40.791675,-73.950917
44,40.787692,-73.941478
45,40.7886856,-73.9438642
46,40.739037,-73.9735603
47,40.8280057,-73.9349762
48,40.749102,-73.984076
49,40.7602241,-73.9576339
50,40.748432,-73.982473
51,40.7477162,-73.9807612
52,40.747068,-73.979238
53,40.7477566,-74.0076956
54,40.7463828,-73.9776073
55,40.7460357,-73.9767914
56,40.7401752,-73.9761435
57,40.7179463,-73.985642
58,40.745442,-73.975394
59,40.7451721,-73.9747494
60,40.7444495,-73.973024
61,40.706677,-74.0159533
62,40.7693529,-73.9947945
63,40.8417005,-73.9355668
64,40.7050716,-74.0164671
65,40.842314,-73.937028
66,40.7268876,-73.9999657
67,40.844601,-73.942459
68,40.7194205,-73.9913214
69,40.7083571,-74.0076525
70,40.7700378,-73.9949384
71,40.707219,-74.007459
72,40.7196806,-73.9921746
73,40.7292368,-73.9734571
74,40.7187279,-73.9890504
75,40.7189587,-73.9898073
76,40.7480596,-74.0078318
77,40.7184807,-73.9882397
78,40.8668062,-73.9309132
79,40.71824,-73.9874505
80,40.7179497,-73.9866261
81,40.8102846,-73.9435449
82,40.7124759,-74.0048445
83,40.8404788,-73.9353125
84,40.8410633,-73.9360297
85,40.802599,-73.945052
86,40.7164713,-73.9883784
87,40.801918,-73.9434367
88,40.7220522,-73.9854578
89,40.8011826,-73.9416923
90,40.8005566,-73.9402073
91,40.7998809,-73.9386046
92,40.798935,-73.936361
93,40.7979349,-73.9339889
94,40.796988,-73.931743
95,40.7699112,-73.9805755
96,40.770529,-73.980112
97,40.771156,-73.979652
98,40.771782,-73.979193
99,40.7098348,-74.0150379
100,40.772417,-73.978728
101,40.773656,-73.977827
102,40.774281,-73.97737
103,40.7111302,-74.0146457
104,40.715284,-74.0135493
105,40.7749158,-73.9769071
106,40.7142698,-73.9941369
107,40.775533,-73.976458
108,40.7762171,-73.9759585
109,40.7179326,-73.9930898
110,40.7203353,-74.0122755
111,40.7172634,-74.01304
112,40.7235035,-73.9902408
113,40.7165276,-74.0132223
114,40.777533,-73.974997
115,40.7465291,-73.9859541
116,40.778168,-73.974532
117,40.778805,-73.974067
118,40.7833496,-73.9707906
119,40.785305,-73.9693529
120,40.7526895,-74.0005305
121,40.7866043,-73.9684052
122,40.7048214,-74.0149608
123,40.7884813,-73.967036
124,40.7891092,-73.9665781
125,40.7897401,-73.9661178
126,40.7903607,-73.9656652
127,40.7909899,-73.9652062
128,40.7203342,-73.9749488
129,40.7948599,-73.9623761
130,40.795488,-73.9619166
131,40.7961182,-73.9614556
132,40.796746,-73.9609963
133,40.7973755,-73.9605358
134,40.8635998,-73.9195831
135,40.7993575,-73.9590858
136,40.7999881,-73.958632
137,40.8003728,-73.9583399
138,40.861311,-73.921232
139,40.8017903,-73.9610568
140,40.8047003,-73.9600673
141,40.7704171,-73.9480717
142,40.805435,-73.959826
143,40.8102102,-73.9354432
144,40.7717169,-73.9471185
145,40.8315002,-73.9355028
146,40.8315482,-73.9356338
147,40.8118836,-73.9612283
148,40.7724554,-73.9629623
149,40.8105701,-73.9621944
150,40.8309866,-73.93585
151,40.8312125,-73.9356973
152,40.8305472,-73.9361611
153,40.809404,-73.957245
154,40.8307352,-73.9360376
155,40.774252,-73.945267
156,40.831269,-73.9358211
157,40.799961,-73.946974
158,40.7992849,-73.9453606
159,40.775608,-73.944278
160,40.7985522,-73.9436121
161,40.7049447,-74.0156376
162,40.7979309,-73.9421296
163,40.797258,-73.9405241
164,40.7953221,-73.9359046
165,40.794376,-73.933647
166,40.7355808,-73.9794353
167,40.7045237,-74.0142449
168,40.7648966,-73.9612134
169,40.7650445,-73.9615991
170,40.7651455,-73.9615223
171,40.861142,-73.918927
172,40.861936,-73.920774
173,40.748469,-73.992463
174,40.749101,-73.992006
175,40.7139472,-73.999538
176,40.7144649,-73.9995926
177,40.7608723,-73.9572713
178,40.7159173,-73.9993214
179,40.7171225,-73.9986047
180,40.7181633,-73.9979382
181,40.71933,-73.9973036
182,40.7233679,-73.9957075
183,40.724072,-73.995351
184,40.7048317,-74.0169087
185,40.7250181,-73.9948703
186,40.7802255,-73.9613814
187,40.779542,-73.959774
188,40.7788039,-73.9580227
189,40.7781812,-73.9565451
190,40.7630545,-73.9995869
191,40.7775056,-73.9549422
192,40.7642384,-73.9984938
193,40.7765623,-73.9527041
194,40.7654859,-73.997585
195,40.7755591,-73.9503323
196,40.7667381,-73.9966729
197,40.773622,-73.945728
198,40.7625412,-74.0003097
199,40.7237608,-74.0061172
200,40.7636177,-73.9989689
201,40.7648642,-73.9980379
202,40.716953,-73.9842427
203,40.7661147,-73.997127
204,40.7164489,-73.9825709
205,40.7162008,-73.9817109
206,40.7159409,-73.9808692
207,40.8571682,-73.9274354
208,40.7619572,-74.0010621
209,40.7154372,-73.9792045
210,40.8071069,-73.933448
211,40.7151776,-73.9783571
212,40.7148601,-73.9775766
213,40.7375429,-74.0047793
214,40.7381289,-74.0041378
215,40.7383899,-74.0038576
216,40.7397447,-74.0024906
217,40.7404441,-74.0019879
218,40.74108,-74.001555
219,40.7416736,-74.0011226
220,40.732841,-74.002124
221,40.7385088,-74.0037131
222,40.7428467,-74.0002679
223,40.7318701,-74.0087845
224,40.7452932,-73.9984812
225,40.7320066,-74.0102717
226,40.74658,-73.9975495
227,40.7231321,-74.0062154
228,40.7471981,-73.9970994
229,40.7484275,-73.996204
230,40.7515176,-73.9939536
231,40.722384,-74.003768
232,40.7521959,-73.9934596
233,40.7528582,-73.9929759
234,40.7534779,-73.9925251
235,40.754091,-73.992079
236,40.75533,-73.991177
237,40.721621,-74.002208
238,40.7559486,-73.9907278
239,40.756567,-73.990276
240,40.7572335,-73.9897914
241,40.7204322,-73.999868
242,40.758532,-73.9888431
243,40.718782,-73.9956974
244,40.7597869,-73.9879285
245,40.8540612,-73.9403638
246,40.7604088,-73.9874753
247,40.7610365,-73.9870177
248,40.7181594,-73.9938242
249,40.7622941,-73.9861011
250,40.7629156,-73.9856481
251,40.7172086,-73.9907021
252,40.7167195,-73.9891454
253,40.76354,-73.9851929
254,40.7641596,-73.9847413
255,40.7447675,-74.0084362
256,40.7647981,-73.9842688
257,40.7654145,-73.9838267
258,40.7667157,-73.9828727
259,40.7674049,-73.9823991
260,40.7149508,-73.9833174
261,40.7139762,-73.97996
262,40.8008055,-73.9580226
263,40.8012376,-73.9577057
264,40.8018645,-73.957246
265,40.8343132,-73.9453927
266,40.7181209,-73.9865384
267,40.803115,-73.956321
268,40.803744,-73.955861
269,40.8044185,-73.955367
270,40.846763,-73.933776
271,40.805096,-73.954874
272,40.806353,-73.953957
273,40.80761,-73.95304
274,40.808238,-73.952585
275,40.7240219,-74.0084406
276,40.7246766,-74.0093172
277,40.7228854,-74.0067677
278,40.8088678,-73.9521352
279,40.8094996,-73.9516742
280,40.7499808,-74.0062107
281,40.8101762,-73.9511777
282,40.7236541,-74.0079472
283,40.811478,-73.950216
284,40.761555,-73.9665764
285,40.812103,-73.949757
286,40.813938,-73.948419
287,40.7495415,-74.0065691
288,40.7119161,-74.0060393
289,40.7700832,-73.9494518
290,40.81583,-73.947034
291,40.816502,-73.946546
292,40.817175,-73.946055
293,40.8178,-73.945598
294,40.818424,-73.945141
295,40.819047,-73.944687
296,40.8202938,-73.9437782
297,40.820917,-73.943322
298,40.821542,-73.942865
299,40.822164,-73.942411
300,40.8478838,-73.9452375
301,40.823507,-73.941426
302,40.824132,-73.940971
303,40.824757,-73.940515
304,40.825648,-73.93986
305,40.8260002,-73.9396033
306,40.7968698,-73.9760921
307,40.826626,-73.939149
308,40.796025,-73.976735
309,40.827251,-73.938692
310,40.8056964,-73.9680587
311,40.827877,-73.938237
312,40.8285,-73.937782
313,40.8006146,-73.9585106
314,40.7128049,-73.9971157
315,40.713021,-73.994459
316,40.7130913,-73.9936203
317,40.7023934,-74.0137888
318,40.713382,-73.9901249
319,40.7131973,-73.9923728
320,40.7135074,-73.9885984
